date,btc_equity_raw,btc_return,btc_active,btc_score,btc_direction,btc_active_trades,qqq_equity_raw,qqq_return,qqq_active,qqq_score,position,entry_type,vix_label,ixic_trend_label,rel_strength_label,btc_equity,qqq_equity,selected_strategy,decision_reason,router_return,router_equity,switched,btc_score,qqq_score,btc_active,qqq_active
2026-04-03 00:00:00+00:00,1054.7612201573147,0.0,False,0.0,,0,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,980.5274481153943,1000.0,CASH,no_eligible_candidates,0.0,974.6589717425766,False,0.0,0.0,False,False
2026-04-04 00:00:00+00:00,1054.7612201573147,0.0,False,0.0,,0,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,980.5274481153943,1000.0,CASH,no_eligible_candidates,0.0,974.6589717425766,False,0.0,0.0,False,False
2026-04-05 00:00:00+00:00,1054.7612201573147,0.0,False,0.0,,0,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,980.5274481153943,1000.0,CASH,no_eligible_candidates,0.0,974.6589717425766,False,0.0,0.0,False,False
2026-04-06 00:00:00+00:00,1026.3902528575234,-0.026897999999999866,True,97.7,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,954.1532208159866,1000.0,BTC,best_route_score,-0.026897999999999866,947.4941521259243,True,97.7,0.0,True,False
2026-04-07 00:00:00+00:00,931.3885974432839,-0.09255900000000006,True,60.0,BEAR,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,865.8377528504797,1000.0,BTC,best_route_score,-0.09255900000000006,859.7950408993008,False,60.0,0.0,True,False
2026-04-08 00:00:00+00:00,928.594431650954,-0.0030000000000000027,True,107.5,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,863.2402395919283,1000.0,BTC,best_route_score,-0.0030000000000000027,857.215655776603,False,107.5,0.0,True,False
2026-04-09 00:00:00+00:00,1272.3563758704106,0.37019599999999997,True,121.6,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1182.808323327902,1000.0,BTC,best_route_score,0.37019599999999997,1174.5534626824783,False,121.6,0.0,True,False
2026-04-10 00:00:00+00:00,1272.3563758704106,0.0,True,124.5,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1182.808323327902,1000.0,BTC,best_route_score,0.0,1174.5534626824783,False,124.5,0.0,True,False
2026-04-11 00:00:00+00:00,1272.3563758704106,0.0,True,124.5,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1182.808323327902,1000.0,BTC,best_route_score,0.0,1174.5534626824783,False,124.5,0.0,True,False
2026-04-12 00:00:00+00:00,1237.1655432265868,-0.02765799999999996,True,124.5,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1150.0942107212989,1000.0,BTC,best_route_score,-0.02765799999999996,1142.0676630116063,False,124.5,0.0,True,False
2026-04-13 00:00:00+00:00,1237.1655432265868,0.0,False,0.0,,0,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1150.0942107212989,1000.0,CASH,no_eligible_candidates,0.0,1140.9255953485947,True,0.0,0.0,False,False
2026-04-14 00:00:00+00:00,1237.1655432265868,0.0,True,113.4,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1150.0942107212989,1000.0,BTC,best_route_score,0.0,1139.7846697532461,True,113.4,0.0,True,False
2026-04-15 00:00:00+00:00,1200.469976048943,-0.02966100000000005,True,113.4,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1115.9812663370942,1000.0,BTC,best_route_score,-0.02966100000000005,1105.977516663695,False,113.4,0.0,True,False
2026-04-16 00:00:00+00:00,1296.20025381899,0.07974400000000004,True,121.6,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1204.9740764398796,1000.0,BTC,best_route_score,0.07974400000000004,1194.1725877525248,False,121.6,0.0,True,False
2026-04-17 00:00:00+00:00,1845.284939539506,0.42361099999999996,True,110.3,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1715.4143499346533,1000.0,BTC,best_route_score,0.42361099999999996,1700.0372318229595,False,110.3,0.0,True,False
2026-04-18 00:00:00+00:00,1845.284939539506,0.0,False,0.0,,0,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1715.4143499346533,1000.0,CASH,no_eligible_candidates,0.0,1698.3371945911365,True,0.0,0.0,False,False
2026-04-19 00:00:00+00:00,1955.142133130051,0.059533999999999976,True,60.0,BEAR,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1817.5398278436628,1000.0,BTC,best_route_score,0.059533999999999976,1797.6465551327913,True,60.0,0.0,True,False
2026-04-20 00:00:00+00:00,1955.142133130051,0.0,False,0.0,,0,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1817.5398278436628,1000.0,CASH,no_eligible_candidates,0.0,1795.8489085776584,True,0.0,0.0,False,False
2026-04-21 00:00:00+00:00,1955.142133130051,0.0,False,0.0,,0,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1817.5398278436628,1000.0,CASH,no_eligible_candidates,0.0,1795.8489085776584,False,0.0,0.0,False,False
2026-04-22 00:00:00+00:00,1955.142133130051,0.0,True,114.5,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1817.5398278436628,1000.0,BTC,best_route_score,0.0,1794.0530596690808,True,114.5,0.0,True,False
2026-04-23 00:00:00+00:00,1891.0115160212522,-0.03280099999999997,True,114.5,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1757.9227039505627,1000.0,BTC,best_route_score,-0.03280099999999997,1735.2063252588753,False,114.5,0.0,True,False
2026-04-24 00:00:00+00:00,1891.0115160212522,0.0,False,0.0,,0,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1757.9227039505627,1000.0,CASH,no_eligible_candidates,0.0,1733.4711189336165,True,0.0,0.0,False,False
2026-04-25 00:00:00+00:00,1891.0115160212522,0.0,False,0.0,,0,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1757.9227039505627,1000.0,CASH,no_eligible_candidates,0.0,1733.4711189336165,False,0.0,0.0,False,False
2026-04-26 00:00:00+00:00,1891.0115160212522,0.0,True,105.1,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1757.9227039505627,1000.0,BTC,best_route_score,0.0,1731.7376478146828,True,105.1,0.0,True,False
2026-04-27 00:00:00+00:00,1837.3597372886973,-0.028371999999999953,True,105.1,BULL,1,1000.0,0.0,False,0.0,CASH,leveraged_contract,,,,1708.0469209940775,1000.0,BTC,best_route_score,-0.028371999999999953,1682.6047872708846,False,105.1,0.0,True,False
2026-04-28 00:00:00+00:00,1837.3597372886973,0.0,False,0.0,,0,996.0732617148866,-0.0039267382851134736,True,70.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,996.0732617148865,QQQ_PROXY,best_route_score,-0.0039267382851134736,1674.3216409953586,True,0.0,70.0,False,True
2026-04-29 00:00:00+00:00,1837.3597372886973,0.0,False,0.0,,0,1114.7302681831213,0.11912477829587509,True,88.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1114.7302681831216,QQQ_PROXY,best_route_score,0.11912477829587509,1873.7748352749165,False,0.0,88.0,False,True
2026-04-30 00:00:00+00:00,1837.3597372886973,0.0,False,0.0,,0,1167.295643098061,0.04715524142052341,True,94.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1167.2956430980614,QQQ_PROXY,best_route_score,0.04715524142052341,1962.1331400000067,False,0.0,94.0,False,True
2026-05-01 00:00:00+00:00,1837.3597372886973,0.0,False,0.0,,0,1248.9348880387736,0.06993879007724035,True,112.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1248.934888038774,QQQ_PROXY,best_route_score,0.06993879007724035,2099.3623577820636,False,0.0,112.0,False,True
2026-05-02 00:00:00+00:00,1837.3597372886973,0.0,True,111.1,BULL,1,1253.4132365478958,0.003585734173984667,True,112.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1253.4132365478965,QQQ_PROXY,best_route_score,0.003585734173984667,2106.89011313194,False,111.1,112.0,True,True
2026-05-03 00:00:00+00:00,1837.3597372886973,0.0,True,111.1,BULL,1,1264.5478355296625,0.008883422208332048,True,94.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1264.5478355296634,BTC,best_route_score,0.0,2104.783223018808,True,111.1,94.0,True,True
2026-05-04 00:00:00+00:00,1895.8428977265964,0.031830000000000025,True,111.1,BULL,1,1236.8288788293967,-0.021920053889187607,True,82.0,QQQ_USDT_LONG,leveraged_contract,,,,1762.414054489319,1236.8288788293976,BTC,best_route_score,0.031830000000000025,2171.7784730074964,False,111.1,82.0,True,True
2026-05-05 00:00:00+00:00,1895.8428977265964,0.0,True,116.2,BULL,1,1521.757561499326,0.23037033460894096,True,100.0,QQQ_USDT_LONG,leveraged_contract,,,,1762.414054489319,1521.757561499327,BTC,best_route_score,0.0,2171.7784730074964,False,116.2,100.0,True,True
2026-05-06 00:00:00+00:00,2041.6332165617716,0.07689999999999997,True,116.2,BULL,1,1692.0567099980178,0.1119095135830328,True,100.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1692.0567099980187,BTC,best_route_score,0.07689999999999997,2338.7882375817726,False,116.2,100.0,True,True
2026-05-07 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1716.55984988123,0.014481275797926019,True,94.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1716.5598498812315,QQQ_PROXY,best_route_score,0.014481275797926019,2370.2842182080562,True,0.0,94.0,False,True
2026-05-08 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2204.3582259849677,0.2841720759911104,True,122.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2204.35822598497,QQQ_PROXY,best_route_score,0.2841720759911104,3043.852805185206,False,0.0,122.0,False,True
2026-05-09 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2225.36127060349,0.00952796345482243,True,100.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2225.361270603492,QQQ_PROXY,best_route_score,0.00952796345482243,3072.8545234748694,False,0.0,100.0,False,True
2026-05-10 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2106.717727224593,-0.053314284267525935,True,94.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2106.7177272245945,QQQ_PROXY,best_route_score,-0.053314284267525935,2909.0274838975774,False,0.0,94.0,False,True
2026-05-11 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2196.758042692753,0.042739620170557435,True,112.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2196.758042692754,QQQ_PROXY,best_route_score,0.042739620170557435,3033.3582136250725,False,0.0,112.0,False,True
2026-05-12 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2112.3782382861195,-0.03841105973746739,True,76.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2112.3782382861204,QQQ_PROXY,best_route_score,-0.03841105973746739,2916.8437100763826,False,0.0,76.0,False,True
2026-05-13 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2385.8629902809803,0.12946769997817853,True,100.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2385.862990280981,QQQ_PROXY,best_route_score,0.12946769997817853,3294.480756415789,False,0.0,100.0,False,True
2026-05-14 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2530.222630121163,0.060506257244545614,True,94.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2530.222630121163,QQQ_PROXY,best_route_score,0.060506257244545614,3493.817456550688,False,0.0,94.0,False,True
2026-05-15 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2399.305170415224,-0.05174147845625332,True,76.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2399.305170415224,QQQ_PROXY,best_route_score,-0.05174147845625332,3313.0421758924886,False,0.0,76.0,False,True
2026-05-16 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2397.498052460679,-0.0007531838704089022,True,70.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2397.4980524606785,QQQ_PROXY,best_route_score,-0.0007531838704089022,3310.5468459636218,False,0.0,70.0,False,True
2026-05-17 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2411.856263336957,0.005988831090620206,True,76.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2411.8562633369565,QQQ_PROXY,best_route_score,0.005988831090620206,3330.3731518416835,False,0.0,76.0,False,True
2026-05-18 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2409.592014336684,-0.0009387993118380455,True,70.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2409.5920143366834,QQQ_PROXY,best_route_score,-0.0009387993118380455,3327.2465998185708,False,0.0,70.0,False,True
2026-05-19 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2388.0857252579767,-0.008925282351015529,True,70.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2388.0857252579763,QQQ_PROXY,best_route_score,-0.008925282351015529,3297.549984463734,False,0.0,70.0,False,True
2026-05-20 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2487.4660128958717,0.04161504195045551,True,94.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2487.466012895871,QQQ_PROXY,best_route_score,0.04161504195045551,3434.7776654009162,False,0.0,94.0,False,True
2026-05-21 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2755.752707756592,0.10785542132830384,True,88.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2755.7527077565915,QQQ_PROXY,best_route_score,0.10785542132830384,3805.23705767178,False,0.0,88.0,False,True
2026-05-22 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2818.554317806385,0.02278927636468464,True,88.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2818.554317806384,QQQ_PROXY,best_route_score,0.02278927636468464,3891.9556566122014,False,0.0,88.0,False,True
2026-05-23 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,3403.2935799029487,0.20746070366727998,True,94.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,3403.2935799029465,QQQ_PROXY,best_route_score,0.20746070366727998,4699.383515774819,False,0.0,94.0,False,True
2026-05-24 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,3303.4160665908644,-0.029347310470621446,True,100.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,3303.416066590862,QQQ_PROXY,best_route_score,-0.029347310470621446,4561.469248716855,False,0.0,100.0,False,True
2026-05-25 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,3172.6203508605554,-0.03959407870328935,True,94.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,3172.6203508605527,QQQ_PROXY,best_route_score,-0.03959407870328935,4380.862076280526,False,0.0,94.0,False,True
2026-05-26 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,3224.347343167815,0.01630418599982475,True,88.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,3224.3473431678126,QQQ_PROXY,best_route_score,0.01630418599982475,4452.288466411782,False,0.0,88.0,False,True
2026-05-27 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,3413.3739379400527,0.05862476174372899,True,100.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,3413.3739379400513,QQQ_PROXY,best_route_score,0.05862476174372899,4713.302816969525,False,0.0,100.0,False,True
2026-05-28 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,3941.707212489922,0.15478329774461064,True,94.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,3941.7072124899205,QQQ_PROXY,best_route_score,0.15478329774461064,5442.843370249031,False,0.0,94.0,False,True
2026-05-29 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,4010.370087847231,0.017419577775777073,True,112.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,4010.37008784723,QQQ_PROXY,best_route_score,0.017419577775777073,5537.655403658457,False,0.0,112.0,False,True
